symbol	NCG_symbol	entrez
IFITM5	IFITM5	387733
BRIL	IFITM5	387733
DSPA1	IFITM5	387733
Hrmp1	IFITM5	387733
OI5	IFITM5	387733
fragilis4	IFITM5	387733
OR56B1	OR56B1	387748
OR11-65P	OR56B1	387748
INSC	INSC	387755
FIBIN	FIBIN	387758
C11orf96	C11orf96	387763
SLC22A10	SLC22A10	387775
OAT5	SLC22A10	387775
hOAT5	SLC22A10	387775
SPDYC	SPDYC	387778
RINGOC	SPDYC	387778
Ringo2	SPDYC	387778
LIPT2	LIPT2	387787
VSTM5	VSTM5	387804
C11orf90	VSTM5	387804
CLEC2A	CLEC2A	387836
INPE5792	CLEC2A	387836
KACL	CLEC2A	387836
PILAR	CLEC2A	387836
UNQ5792	CLEC2A	387836
CLEC12B	CLEC12B	387837
UNQ5782	CLEC12B	387837
REP15	REP15	387849
RAB15EP	REP15	387849
CCDC184	CCDC184	387856
C12orf68	CCDC184	387856
C12orf75	C12orf75	387882
AGD3	C12orf75	387882
CFAP73	CFAP73	387885
CCDC42B	CFAP73	387885
TMEM233	TMEM233	387890
DSPB2	TMEM233	387890
IFITMD2	TMEM233	387890
KMT5A	KMT5A	387893
PR-Set7	KMT5A	387893
PR/SET07	KMT5A	387893
SET07	KMT5A	387893
SET8	KMT5A	387893
SETD8	KMT5A	387893
C1QTNF9B	C1QTNF9B	387911
CTRP9B	C1QTNF9B	387911
SHISA2	SHISA2	387914
C13orf13	SHISA2	387914
PRO28631	SHISA2	387914
TMEM46	SHISA2	387914
WGAR9166	SHISA2	387914
bA398O19.2	SHISA2	387914
hShisa	SHISA2	387914
NHLRC3	NHLRC3	387921
SERP2	SERP2	387923
C13orf21	SERP2	387923
bA269C23.1	SERP2	387923
TOMM20L	TOMM20L	387990
UNQ9438	TOMM20L	387990
RTL1	RTL1	388015
HUR1	RTL1	388015
PEG11	RTL1	388015
SIRH2	RTL1	388015
TMEM179	TMEM179	388021
C14orf90A	TMEM179	388021
NANOGP8	NANOGP8	388112
NANOGP1	NANOGP8	388112
PN8	NANOGP8	388112
CCDC9B	CCDC9B	388115
C15orf52	CCDC9B	388115
TNFAIP8L3	TNFAIP8L3	388121
TIPE3	TNFAIP8L3	388121
C2CD4B	C2CD4B	388125
FAM148B	C2CD4B	388125
NLF2	C2CD4B	388125
INSYN1	INSYN1	388135
C15orf59	INSYN1	388135
PRR25	PRR25	388199
gs64	PRR25	388199
SBK1	SBK1	388228
SBK	SBK1	388228
C16orf87	C16orf87	388272
LOC388282	LOC388282	388282
C16orf86	C16orf86	388284
GLTPD2	GLTPD2	388323
INCA1	INCA1	388324
HSD45	INCA1	388324
SCIMP	SCIMP	388325
C17orf87	SCIMP	388325
UNQ5783	SCIMP	388325
C17orf100	C17orf100	388327
SPDYE4	SPDYE4	388333
TMEM220	TMEM220	388335
SHISA6	SHISA6	388336
LRRC75A	LRRC75A	388341
C17orf76	LRRC75A	388341
FAM211A	LRRC75A	388341
TMIGD1	TMIGD1	388364
TMIGD	TMIGD1	388364
UNQ9372	TMIGD1	388364
CCL4L1	CCL4L1	388372
SCYA4L1	CCL4L1	388372
SCYA4L2	CCL4L1	388372
C17orf98	C17orf98	388381
CCDC103	CCDC103	388389
CILD17	CCDC103	388389
PR46b	CCDC103	388389
SMH	CCDC103	388389
RPRML	RPRML	388394
YPEL2	YPEL2	388403
FKSG4	YPEL2	388403
BTBD17	BTBD17	388419
BTBD17A	BTBD17	388419
LGALS3BPL	BTBD17	388419
TANGO10A	BTBD17	388419
PVALEF	PVALEF	388428
AATK-AS1	PVALEF	388428
POTEC	POTEC	388468
A26B2	POTEC	388468
CT104.6	POTEC	388468
POTE-18	POTEC	388468
POTE18	POTEC	388468
ZNF788P	ZNF788P	388507
ZNF788	ZNF788P	388507
CLEC17A	CLEC17A	388512
ZNF728	ZNF728	388523
RPSAP58	RPSAP58	388524
RPSA_30_1642	RPSAP58	388524
RGS9BP	RGS9BP	388531
PERRS	RGS9BP	388531
R9AP	RGS9BP	388531
KRTDAP	KRTDAP	388533
KDAP	KRTDAP	388533
UNQ467	KRTDAP	388533
ZNF790	ZNF790	388536
CEACAM16	CEACAM16	388551
CEAL2	CEACAM16	388551
DFNA4B	CEACAM16	388551
DFNB113	CEACAM16	388551
BLOC1S3	BLOC1S3	388552
BLOS3	BLOC1S3	388552
HPS8	BLOC1S3	388552
RP	BLOC1S3	388552
MEIOSIN	MEIOSIN	388553
BHMG1	MEIOSIN	388553
HMGDC	MEIOSIN	388553
IGFL3	IGFL3	388555
UNQ483	IGFL3	388555
ZNF808	ZNF808	388558
ZNF888	ZNF888	388559
ZNF761	ZNF761	388561
TMEM238	TMEM238	388564
ZNF470	ZNF470	388566
CZF-1	ZNF470	388566
ZNF749	ZNF749	388567
ZNF324B	ZNF324B	388569
C1QTNF12	C1QTNF12	388581
C1QDC2	C1QTNF12	388581
CTRP12	C1QTNF12	388581
FAM132A	C1QTNF12	388581
HES5	HES5	388585
bHLHb38	HES5	388585
SMIM1	SMIM1	388588
Vel	SMIM1	388588
RNF207	RNF207	388591
C1orf188	RNF207	388591
TMEM82	TMEM82	388595
TRNP1	TRNP1	388610
C1orf225	TRNP1	388610
TNRP	TRNP1	388610
TRNP	TRNP1	388610
CD164L2	CD164L2	388611
EAPG6122	CD164L2	388611
UNQ6122	CD164L2	388611
TRABD2B	TRABD2B	388630
TIKI2	TRABD2B	388630
LDLRAD1	LDLRAD1	388633
GBP7	GBP7	388646
GBP4L	GBP7	388646
C1orf146	C1orf146	388649
SPO16	C1orf146	388649
DIPK1A	DIPK1A	388650
FAM69A	DIPK1A	388650
SLC6A17	SLC6A17	388662
MRT48	SLC6A17	388662
NTT4	SLC6A17	388662
NOTCH2NLA	NOTCH2NLA	388677
LYSMD1	LYSMD1	388695
SB145	LYSMD1	388695
HRNR	HRNR	388697
FLG3	HRNR	388697
S100a18	HRNR	388697
FLG2	FLG2	388698
IFPS	FLG2	388698
PSS6	FLG2	388698
C1orf189	C1orf189	388701
C1orf53	C1orf53	388722
TMEM81	TMEM81	388730
HC3107	TMEM81	388730
KVLA2788	TMEM81	388730
UNQ2788	TMEM81	388730
CAPN8	CAPN8	388743
nCL-2	CAPN8	388743
COA6	COA6	388753
C1orf31	COA6	388753
CEMCOX4	COA6	388753
C1orf229	C1orf229	388759
OR14A2	OR14A2	388761
OR5AX1	OR14A2	388761
OR5AX1P	OR14A2	388761
SMIM26	SMIM26	388789
LINC00493	SMIM26	388789
EFCAB8	EFCAB8	388795
FAM209B	FAM209B	388799
C20orf107	FAM209B	388799
dJ1153D9.4	FAM209B	388799
LOC388813	LOC388813	388813
KRTAP26-1	KRTAP26-1	388818
SMIM34A	SMIM34A	388820
CCDC188	CCDC188	388849
LRRC75B	LRRC75B	388886
C22orf36	LRRC75B	388886
FAM211B	LRRC75B	388886
MFSD2B	MFSD2B	388931
PCARE	PCARE	388939
C2orf71	PCARE	388939
RP54	PCARE	388939
TMEM247	TMEM247	388946
TSPYL6	TSPYL6	388951
C2orf78	C2orf78	388960
COG5373	C2orf78	388960
hCG1989538	C2orf78	388960
BOLA3	BOLA3	388962
MMDS2	BOLA3	388962
C2orf81	C2orf81	388963
hCG40743	C2orf81	388963
C2orf68	C2orf68	388969
HCRCN81	C2orf68	388969
SLC9A4	SLC9A4	389015
NHE4	SLC9A4	389015
SP5	SP5	389058
PLEKHM3	PLEKHM3	389072
DAPR	PLEKHM3	389072
PLEKHM1L	PLEKHM3	389072
C2orf80	C2orf80	389073
GONDA1	C2orf80	389073
RESP18	RESP18	389075
SNORC	SNORC	389084
ASCL830	SNORC	389084
C2orf82	SNORC	389084
UNQ830	SNORC	389084
OR6B2	OR6B2	389090
OR2-1P	OR6B2	389090
ZNF662	ZNF662	389114
CDHR4	CDHR4	389118
CDH29	CDHR4	389118
PRO34300	CDHR4	389118
INKA1	INKA1	389119
C3orf54	INKA1	389119
FAM212A	INKA1	389119
IQCF2	IQCF2	389123
IQCF5	IQCF5	389124
MUSTN1	MUSTN1	389125
MUSTANG	MUSTN1	389125
VGLL3	VGLL3	389136
VGL-3	VGLL3	389136
VGL3	VGLL3	389136
PRR23B	PRR23B	389151
PRR23C	PRR23C	389152
PLSCR5	PLSCR5	389158
ANKUB1	ANKUB1	389161
C3orf16	ANKUB1	389161
LEKR1	LEKR1	389170
TMEM212	TMEM212	389177
C4orf50	C4orf50	389197
LOC389199	LOC389199	389199
SMIM20	SMIM20	389203
C4orf52	SMIM20	389203
MITRAC7	SMIM20	389203
PNX	SMIM20	389203
BEND4	BEND4	389206
CCDC4	BEND4	389206
GRXCR1	GRXCR1	389207
DFNB25	GRXCR1	389207
PPP1R88	GRXCR1	389207
TMPRSS11F	TMPRSS11F	389208
HATL4	TMPRSS11F	389208
LRRC14B	LRRC14B	389257
ANXA2R	ANXA2R	389289
AX2R	ANXA2R	389289
AXIIR	ANXA2R	389289
C5orf39	ANXA2R	389289
TEX43	TEX43	389320
C5orf48	TEX43	389320
Tseg7	TEX43	389320
SMIM32	SMIM32	389332
PROB1	PROB1	389333
C5orf65	PROB1	389333
C5orf46	C5orf46	389336
SSSP1	C5orf46	389336
ARHGEF37	ARHGEF37	389337
PSMG4	PSMG4	389362
C6orf86	PSMG4	389362
PAC4	PSMG4	389362
bA506K6.2	PSMG4	389362
SFTA2	SFTA2	389376
GSGL541	SFTA2	389376
SFTPG	SFTA2	389376
SP-G	SFTA2	389376
UNQ541	SFTA2	389376
CLPSL2	CLPSL2	389383
AAAL3045	CLPSL2	389383
UNQ3045	CLPSL2	389383
dJ510O8.5	CLPSL2	389383
BNIP5	BNIP5	389384
C6orf222	BNIP5	389384
GLYATL3	GLYATL3	389396
C6orf140	GLYATL3	389396
bA28H17.2	GLYATL3	389396
GFRAL	GFRAL	389400
C6orf144	GFRAL	389400
GRAL	GFRAL	389400
UNQ9356	GFRAL	389400
bA360D14.1	GFRAL	389400
LIN28B	LIN28B	389421
CSDD2	LIN28B	389421
SAMD5	SAMD5	389432
dJ875H10.1	SAMD5	389432
IYD	IYD	389434
C6orf71	IYD	389434
DEHAL1-1	IYD	389434
TDH4	IYD	389434
NUPR2	NUPR2	389493
NUPR1L	NUPR2	389493
GTF2IRD2B	GTF2IRD2B	389524
LAMTOR4	LAMTOR4	389541
C7orf59	LAMTOR4	389541
FEZF1	FEZF1	389549
HH22	FEZF1	389549
ZNF312B	FEZF1	389549
FAM180A	FAM180A	389558
UNQ1940	FAM180A	389558
LOC389602	LOC389602	389602
XKR5	XKR5	389610
HARL2754	XKR5	389610
UNQ2754	XKR5	389610
XRG5A	XKR5	389610
XRG5BM	XKR5	389610
NUGGC	NUGGC	389643
C8orf80	NUGGC	389643
HMFN0672	NUGGC	389643
SLIP-GC	NUGGC	389643
C8orf86	C8orf86	389649
ALKAL1	ALKAL1	389658
AUGB	ALKAL1	389658
FAM150A	ALKAL1	389658
UNQ9433	ALKAL1	389658
XKR9	XKR9	389668
XRG9	XKR9	389668
RBM12B	RBM12B	389677
MGC:33837	RBM12B	389677
MROH5	MROH5	389690
MAFA	MAFA	389692
INSDM	MAFA	389692
RIPE3b1	MAFA	389692
hMafA	MAFA	389692
SPATA31A6	SPATA31A6	389730
FAM75A6	SPATA31A6	389730
SPATA31D4	SPATA31D4	389761
FAM75D4	SPATA31D4	389761
SPATA31D3	SPATA31D3	389762
SPATA31D1	SPATA31D1	389763
FAM75D1	SPATA31D1	389763
C9orf153	C9orf153	389766
bA507D14.1	C9orf153	389766
IER5L	IER5L	389792
bA247A12.2	IER5L	389792
CFAP77	CFAP77	389799
C9orf171	CFAP77	389799
LCN15	LCN15	389812
PRO6093	LCN15	389812
UNQ2541	LCN15	389812
AJM1	AJM1	389813
C9orf172	AJM1	389813
ajm-1	AJM1	389813
LRRC26	LRRC26	389816
bA350O14.10	LRRC26	389816
MYMK	MYMK	389827
MYOMAKER	MYMK	389827
TMEM226	MYMK	389827
TMEM8C	MYMK	389827
MAP3K15	MAP3K15	389840
ASK3	MAP3K15	389840
bA723P2.3	MAP3K15	389840
SPACA5	SPACA5	389852
LYC5	SPACA5	389852
LYZL5	SPACA5	389852
PNPK6288	SPACA5	389852
SLLP-X	SPACA5	389852
SLLP2	SPACA5	389852
UNQ6288	SPACA5	389852
USP27X	USP27X	389856
MRX105	USP27X	389856
USP22L	USP27X	389856
USP27	USP27X	389856
CENPVL1	CENPVL1	389857
CENPVP1	CENPVL1	389857
PRR6L1	CENPVL1	389857
PAGE2B	PAGE2B	389860
CT16.5	PAGE2B	389860
GAGEE3	PAGE2B	389860
PAGE-2B	PAGE2B	389860
ZCCHC13	ZCCHC13	389874
CNBP2	ZCCHC13	389874
ZNF9L	ZCCHC13	389874
LOC389895	LOC389895	389895
UBE2NL	UBE2NL	389898
Li174	UBE2NL	389898
CSAG3	CSAG3	389903
CSAG3A	CSAG3	389903
C1QL3	C1QL3	389941
C1QTNF13	C1QL3	389941
C1ql	C1QL3	389941
CTRP13	C1QL3	389941
K100	C1QL3	389941
NKX1-2	NKX1-2	390010
C10orf121	NKX1-2	390010
bB238F13.2	NKX1-2	390010
OR52K1	OR52K1	390036
OR11-8	OR52K1	390036
OR52I1	OR52I1	390037
OR11-13	OR52I1	390037
OR51D1	OR51D1	390038
OR11-14Q	OR51D1	390038
OR52A5	OR52A5	390054
OR11-33	OR52A5	390054
OR51B6	OR51B6	390058
HOR5'Beta6	OR51B6	390058
OR51M1	OR51M1	390059
HOR5'Beta7	OR51M1	390059
OR11-40	OR51M1	390059
OR51Q1	OR51Q1	390061
OR51I1	OR51I1	390063
OR51I2	OR51I2	390064
OR11-38	OR51I2	390064
OR52D1	OR52D1	390066
OR11-43	OR52D1	390066
OR52H1	OR52H1	390067
OR11-41	OR52H1	390067
OR11-45	OR52H1	390067
OR52N4	OR52N4	390072
OR11-64	OR52N4	390072
OR52N5	OR52N5	390075
OR11-62Q	OR52N5	390075
OR52N2	OR52N2	390077
OR11-57	OR52N2	390077
OR52E6	OR52E6	390078
OR11-58	OR52E6	390078
OR52E8	OR52E8	390079
OR11-54	OR52E8	390079
OR52E4	OR52E4	390081
OR52E5	OR52E5	390082
OR11-56	OR52E5	390082
OR56A3	OR56A3	390083
OR56A2PP	OR56A3	390083
OR56A6	OR56A3	390083
OR56A5	OR56A5	390084
OR56A5P	OR56A5	390084
OR10A6	OR10A6	390093
OR11-96	OR10A6	390093
ACCSL	ACCSL	390110
OR4X1	OR4X1	390113
OR11-104	OR4X1	390113
OR5D13	OR5D13	390142
OR5D16	OR5D16	390144
OR11-154	OR5D16	390144
OR5W2	OR5W2	390148
OR5W2P	OR5W2	390148
OR5W3P	OR5W2	390148
OR8H2	OR8H2	390151
OR11-171	OR8H2	390151
OR8H3	OR8H3	390152
OR11-172	OR8H3	390152
OR5T3	OR5T3	390154
OR11-178Q	OR5T3	390154
OR5T1	OR5T1	390155
OR11-179P	OR5T1	390155
OR8K1	OR8K1	390157
OR11-182	OR8K1	390157
OR8N1P	OR8K1	390157
OR5M9	OR5M9	390162
OR11-190	OR5M9	390162
OR5M10	OR5M10	390167
OR11-207	OR5M10	390167
OR5M1	OR5M1	390168
OR11-208	OR5M1	390168
OST050	OR5M1	390168
OR9G1	OR9G1	390174
OR9G5	OR9G1	390174
OR5AK2	OR5AK2	390181
OR5B2	OR5B2	390190
OR11-240	OR5B2	390190
OST073	OR5B2	390190
OR5B12	OR5B12	390191
OR11-241P	OR5B12	390191
OR5B16	OR5B12	390191
OST743	OR5B12	390191
OR5AN1	OR5AN1	390195
OR11-244	OR5AN1	390195
OR4D10	OR4D10	390197
OR11-251P	OR4D10	390197
OST711	OR4D10	390197
OR4D9	OR4D9	390199
OR11-253	OR4D9	390199
OR10V1	OR10V1	390201
OR11-256	OR10V1	390201
LRRC10B	LRRC10B	390205
GPR152	GPR152	390212
PGR5	GPR152	390212
TRIM77	TRIM77	390231
TRIM77P	TRIM77	390231
IZUMO1R	IZUMO1R	390243
FOLR4	IZUMO1R	390243
FR-delta	IZUMO1R	390243
Folbp3	IZUMO1R	390243
JUNO	IZUMO1R	390243
KDM4E	KDM4E	390245
JMJD2E	KDM4E	390245
KDM4DL	KDM4E	390245
KDM5E	KDM4E	390245
BSX	BSX	390259
BSX1	BSX	390259
OR6X1	OR6X1	390260
OR11-270	OR6X1	390260
OR6M1	OR6M1	390261
OR11-271	OR6M1	390261
OR10G4	OR10G4	390264
OR11-278	OR10G4	390264
OR10G7	OR10G7	390265
OR11-283	OR10G7	390265
OR8B3	OR8B3	390271
OR11-311	OR8B3	390271
OR8A1	OR8A1	390275
OR11-318	OR8A1	390275
OST025	OR8A1	390275
OR6C1	OR6C1	390321
OST267	OR6C1	390321
OR6C75	OR6C75	390323
OR6C76	OR6C76	390326
OR6C70	OR6C70	390327
OR4N2	OR4N2	390429
OR14-13	OR4N2	390429
OR14-8	OR4N2	390429
OR4K2	OR4K2	390431
OR14-15	OR4K2	390431
OR4Q2	OR4Q2	390432
OR4Q2P	OR4Q2	390432
OR4K13	OR4K13	390433
OR14-27	OR4K13	390433
OR4K17	OR4K17	390436
OR14-29	OR4K17	390436
OR4N5	OR4N5	390437
OR11G2	OR11G2	390439
OR14-34	OR11G2	390439
OR11H7	OR11H7	390441
OR11H7P	OR11H7	390441
OR11H4	OR11H4	390442
OR14-36	OR11H4	390442
RNASE9	RNASE9	390443
HEL128	RNASE9	390443
RAK1	RNASE9	390443
h461	RNASE9	390443
OR5AU1	OR5AU1	390445
OR14-38	OR5AU1	390445
SERPINA2	SERPINA2	390502
ARGS	SERPINA2	390502
PILP	SERPINA2	390502
psiATR	SERPINA2	390502
OR4M2	OR4M2	390538
OR15-3	OR4M2	390538
KBTBD13	KBTBD13	390594
HCG1645727	KBTBD13	390594
NEM6	KBTBD13	390594
UBAP1L	UBAP1L	390595
UBAP-1L	UBAP1L	390595
SKOR1	SKOR1	390598
CORL1	SKOR1	390598
FUSSEL15	SKOR1	390598
LBXCOR1	SKOR1	390598
ANKRD34C	ANKRD34C	390616
GDPGP1	GDPGP1	390637
C15orf58	GDPGP1	390637
VTC2	GDPGP1	390637
OR4F6	OR4F6	390648
OR15-15	OR4F6	390648
OR4F12	OR4F6	390648
OR4F15	OR4F15	390649
C1QTNF8	C1QTNF8	390664
CTRP8	C1QTNF8	390664
UNQ5829	C1QTNF8	390664
PTX4	PTX4	390667
C16orf38	PTX4	390667
PABPN1L	PABPN1L	390748
PABPNL1	PABPN1L	390748
ePABP2	PABPN1L	390748
ARL5C	ARL5C	390790
ARL12	ARL5C	390790
KRT39	KRT39	390792
CK-39	KRT39	390792
K39	KRT39	390792
KA35	KRT39	390792
ONECUT3	ONECUT3	390874
OC3	ONECUT3	390874
LOC390877	LOC390877	390877
OR7G2	OR7G2	390882
OST260	OR7G2	390882
OR7G3	OR7G3	390883
OST085	OR7G3	390883
OR7A10	OR7A10	390892
BC85395_3	OR7A10	390892
NUDT19	NUDT19	390916
ZNF793	ZNF793	390927
ACP7	ACP7	390928
PAPL	ACP7	390928
PAPL1	ACP7	390928
ERFL	ERFL	390937
erfl1	ERFL	390937
PINLYP	PINLYP	390940
ZNF805	ZNF805	390980
HES3	HES3	390992
bHLHb43	HES3	390992
PRAMEF12	PRAMEF12	390999
PRAMEF8	PRAMEF8	391002
PRAMEF24	PRAMEF8	391002
PRAMEF18	PRAMEF18	391003
PRAMEF17	PRAMEF17	391004
PLA2G2C	PLA2G2C	391013
UBXN10-AS1	PLA2G2C	391013
FRRS1	FRRS1	391059
SDFR2	FRRS1	391059
SDR2	FRRS1	391059
VHLL	VHLL	391104
VHLP	VHLL	391104
VLP	VHLL	391104
OR10K2	OR10K2	391107
OR1-4	OR10K2	391107
OR10K1	OR10K1	391109
OR1-6	OR10K1	391109
OR6Y1	OR6Y1	391112
OR1-11	OR6Y1	391112
OR6Y2	OR6Y1	391112
OR6K3	OR6K3	391114
OR1-18	OR6K3	391114
OR10J4	OR10J4	391121
OR10J4P	OR10J4	391121
OST717	OR10J4	391121
VSIG8	VSIG8	391123
OR11L1	OR11L1	391189
OR2L8	OR2L8	391190
OR2AK2	OR2AK2	391191
OR1-47	OR2AK2	391191
OR2AK1P	OR2AK2	391191
OR2L3	OR2L3	391192
OR2M2	OR2M2	391194
OR2M2Q	OR2M2	391194
OST423	OR2M2	391194
OR2T33	OR2T33	391195
OR1-56	OR2T33	391195
OR2T32	OR2T33	391195
OR2M7	OR2M7	391196
OR1-58	OR2M7	391196
OR2G6	OR2G6	391211
SPINT4	SPINT4	391253
C20orf137	SPINT4	391253
dJ601O1.1	SPINT4	391253
PTRHD1	PTRHD1	391356
C2orf79	PTRHD1	391356
SULT6B1	SULT6B1	391365
ST6B1	SULT6B1	391365
DYTN	DYTN	391475
TRIM61	TRIM61	391712
HELT	HELT	391723
HCM1228	HELT	391723
HESL	HELT	391723
Mgn	HELT	391723
bHLHb44	HELT	391723
H3Y1	H3Y1	391769
H3.Y	H3Y1	391769
H3.Y.1	H3Y1	391769
OR10AC1	OR10AC1	392133
OR10AC1P	OR10AC1	392133
OR2A25	OR2A25	392138
OR2A24PP	OR2A25	392138
OR2A27	OR2A25	392138
USP17L8	USP17L8	392188
USP17L7	USP17L7	392197
GDF6	GDF6	392255
BMP-13	GDF6	392255
BMP13	GDF6	392255
CDMP2	GDF6	392255
KFM	GDF6	392255
KFS	GDF6	392255
KFS1	GDF6	392255
KFSL	GDF6	392255
SGM1	GDF6	392255
SYNS4	GDF6	392255
FAM221B	FAM221B	392307
C9orf128	FAM221B	392307
OR13J1	OR13J1	392309
OR9-2	OR13J1	392309
OR13C2	OR13C2	392376
OR37K	OR13C2	392376
OR1L6	OR1L6	392390
HG16	OR1L6	392390
OR1L7	OR1L6	392390
OR9-30	OR1L6	392390
OR5C1	OR5C1	392391
OR5C2P	OR5C1	392391
OR9-31	OR5C1	392391
OR9-F	OR5C1	392391
OR1K1	OR1K1	392392
hg99	OR1K1	392392
LCN9	LCN9	392399
HEL129	LCN9	392399
GLOD5	GLOD5	392465
FLJ44635	FLJ44635	392490
ARL13A	ARL13A	392509
ARL13	ARL13A	392509
dJ341D10.2	ARL13A	392509
NCBP2L	NCBP2L	392517
dJ820B18.1	NCBP2L	392517
ELFN1	ELFN1	392617
PPP1R28	ELFN1	392617
AGMO	AGMO	392636
TMEM195	AGMO	392636
IQCA1L	IQCA1L	392843
IQCA1P1	IQCA1L	392843
GRID2IP	GRID2IP	392862
DELPHILIN	GRID2IP	392862
OR2A5	OR2A5	393046
OR2A11P	OR2A5	393046
OR2A26	OR2A5	393046
OR2A8	OR2A5	393046
OR7-138	OR2A5	393046
OR7-141	OR2A5	393046
MUC21	MUC21	394263
C6orf205	MUC21	394263
KMQK697	MUC21	394263
MUC-21	MUC21	394263
SPRED3	SPRED3	399473
Eve-3	SPRED3	399473
spred-3	SPRED3	399473
TMEM200B	TMEM200B	399474
TTMB	TMEM200B	399474
SLC25A35	SLC25A35	399512
MEX3D	MEX3D	399664
MEX-3D	MEX3D	399664
MEX3	MEX3D	399664
OK/SW-cl.4	MEX3D	399664
RKHD1	MEX3D	399664
RNF193	MEX3D	399664
TINO	MEX3D	399664
FAM102A	FAM102A	399665
C9orf132	FAM102A	399665
EEIG1	FAM102A	399665
SYM-3A	FAM102A	399665
bA203J24.7	FAM102A	399665
SMIM10L2A	SMIM10L2A	399668
LED	SMIM10L2A	399668
LINC0086	SMIM10L2A	399668
HEATR4	HEATR4	399671
MYO18A	MYO18A	399687
MYSPDZ	MYO18A	399687
SP-R210	MYO18A	399687
CCDC187	CCDC187	399693
SHC4	SHC4	399694
RaLP	SHC4	399694
SHCD	SHC4	399694
CTXN2	CTXN2	399697
C10orf120	C10orf120	399814
bA318C4.1	C10orf120	399814
EEF1AKMT2	EEF1AKMT2	399818
C10orf138	EEF1AKMT2	399818
Efm4	EEF1AKMT2	399818
METTL10	EEF1AKMT2	399818
FOXI2	FOXI2	399823
FAM180B	FAM180B	399888
PCNX3	PCNX3	399909
PCNXL3	PCNX3	399909
TRIM49D1	TRIM49D1	399939
TRIM49DP	TRIM49D1	399939
TRIM49D2P	TRIM49D1	399939
C11orf87	C11orf87	399947
LOH11CR1A	C11orf87	399947
NEURIM1	C11orf87	399947
COLCA1	COLCA1	399948
C11orf92	COLCA1	399948
CASC12	COLCA1	399948
LOH11CR1F	COLCA1	399948
HOATZ	HOATZ	399949
C11orf88	HOATZ	399949
PATE2	PATE2	399967
C11orf38	PATE2	399967
PATE-M	PATE2	399967
UNQ3112	PATE2	399967
PATE4	PATE4	399968
PATE-B	PATE4	399968
SNX19	SNX19	399979
CHET8	SNX19	399979
C12orf76	C12orf76	400073
SERTM1	SERTM1	400120
C13orf36	SERTM1	400120
PLEKHD1	PLEKHD1	400224
UPF0639	PLEKHD1	400224
C14orf180	C14orf180	400258
C14orf77	C14orf180	400258
NRAC	C14orf180	400258
FAM174B	FAM174B	400451
LOC400499	LOC400499	400499
KNOP1	KNOP1	400506
101F10.1	KNOP1	400506
C16orf88	KNOP1	400506
FAM191A	KNOP1	400506
TSG118	KNOP1	400506
C17orf97	C17orf97	400566
LIAT1	C17orf97	400566
MED11	MED11	400569
HSPC296	MED11	400569
GRAPL	GRAPL	400581
TEX19	TEX19	400629
PRSS57	PRSS57	400668
NSP4	PRSS57	400668
UNQ782	PRSS57	400668
VMAC	VMAC	400673
SIGLEC16	SIGLEC16	400709
SIGLECP16	SIGLEC16	400709
Siglec-P16	SIGLEC16	400709
ZNF880	ZNF880	400713
ZNF772	ZNF772	400720
PRAMEF4	PRAMEF4	400735
PRAMEF13	PRAMEF13	400736
SH2D5	SH2D5	400745
NCMAP	NCMAP	400746
C1orf130	NCMAP	400746
MP11	NCMAP	400746
C1orf141	C1orf141	400757
C1orf226	C1orf226	400793
CLEC20A	CLEC20A	400797
LINC00083	CLEC20A	400797
NCRNA00083	CLEC20A	400797
NBPF9	NBPF9	400818
AE01	NBPF9	400818
FAM177B	FAM177B	400823
DEFB132	DEFB132	400830
BD-32	DEFB132	400830
DEFB-32	DEFB132	400830
DEFB32	DEFB132	400830
KFLL827	DEFB132	400830
UNQ827	DEFB132	400830
C20orf202	C20orf202	400831
LRRC74B	LRRC74B	400891
CHCHD10	CHCHD10	400916
C22orf16	CHCHD10	400916
FTDALS2	CHCHD10	400916
IMMD	CHCHD10	400916
MIX17A	CHCHD10	400916
N27C7-4	CHCHD10	400916
SMAJ	CHCHD10	400916
IL17REL	IL17REL	400935
EML6	EML6	400954
PAIP2B	PAIP2B	400961
RGPD1	RGPD1	400966
ranBP2L6	RGPD1	400966
ANKRD36C	ANKRD36C	400986
FSIP2	FSIP2	401024
SPGF34	FSIP2	401024
C2orf66	C2orf66	401027
IIDS6411	C2orf66	401027
UNQ6411	C2orf66	401027
ASB18	ASB18	401036
ASB-18	ASB18	401036
LOC401040	LOC401040	401040
IQCF3	IQCF3	401067
C3orf85	C3orf85	401081
FOXL2NB	FOXL2NB	401089
C3orf72	FOXL2NB	401089
C3orf80	C3orf80	401097
C4orf48	C4orf48	401115
CHR4_55	C4orf48	401115
DTHD1	DTHD1	401124
PRR27	PRR27	401137
C4orf40	PRR27	401137
AMTN	AMTN	401138
AI3B	AMTN	401138
UNQ689	AMTN	401138
CCSER1	CCSER1	401145
FAM190A	CCSER1	401145
C4orf3	C4orf3	401152
ALN	C4orf3	401152
HCVFTP1	C4orf3	401152
RGS7BP	RGS7BP	401190
R7BP	RGS7BP	401190
C5orf63	C5orf63	401207
YDR286C	C5orf63	401207
STMND1	STMND1	401236
MCCD1	MCCD1	401250
SAPCD1	SAPCD1	401251
C6orf26	SAPCD1	401251
RAB44	RAB44	401258
RASD3	RAB44	401258
RASL13	RAB44	401258
dJ431A14.3	RAB44	401258
